name,price,image,product_url,product_details
HOT VEGETARIAN IMITATION BEEF JERKY 香辣牛肉干,CA$5.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_13.41.09__/www.multifoodwindsor.com-02703572863-20.jpg,http://www.multifoodwindsor.com/ecommerce/hot-vegetarian-imitation-beef-jerky-%E9%A6%99%E8%BE%A3%E7%89%9B%E8%82%89%E5%B9%B2.html,
FRAGRANT COCONUT CANDY 浓香椰子糖,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_16.10.32__/www.multifoodwindsor.com-6917541771525-20.jpg,http://www.multifoodwindsor.com/ecommerce/fragrant-coconut-candy-%E6%B5%93%E9%A6%99%E6%A4%B0%E5%AD%90%E7%B3%96.html,
PREPARED SHREDDED SQUID 85G,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_13.32.38__/www.multifoodwindsor.com-%E9%B1%BF%E9%B1%BC%E4%B8%9D-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/prepared-shredded-squid-%E9%B1%BF%E9%B1%BC%E4%B8%9D.html,
PREPARED SHREDDED SQUID 熏烤鱿鱼丝,CA$4.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_16.17.52__/www.multifoodwindsor.com-4710030181650-20.jpg,http://www.multifoodwindsor.com/ecommerce/prepared-shredded-squid-%E7%86%8F%E7%83%A4%E9%B1%BF%E9%B1%BC%E4%B8%9D.html,
COOKED DUCK WING 鸭翅,CA$6.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_16.11.19__/www.multifoodwindsor.com-80079410079-20.jpg,http://www.multifoodwindsor.com/ecommerce/cooked-duck-wing-%E9%B8%AD%E7%BF%85.html,
BLACK PEANUT 黑花生,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_16.12.35__/www.multifoodwindsor.com-6947834051569-20.jpg,http://www.multifoodwindsor.com/ecommerce/black-peanut-%E9%BB%91%E8%8A%B1%E7%94%9F.html,
SPICY GLUTEN 50G,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/6/_/6_1/www.multifoodwindsor.com-%E5%8D%AB%E9%BE%99%E5%B0%8F%E8%BE%A3%E6%A3%92%E8%80%90%E5%9A%BC1%E8%A2%8B-20.jpg,http://www.multifoodwindsor.com/ecommerce/spicy-gluten-50g.html,
WHITE RABBIT 大白兔红豆奶糖,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_16.55.58__/www.multifoodwindsor.com-6926719110097-20.jpg,http://www.multifoodwindsor.com/ecommerce/white-rabbit-%E5%A4%A7%E7%99%BD%E5%85%94%E7%BA%A2%E8%B1%86%E5%A5%B6%E7%B3%96.html,
WHITE RABBIT 180G,CA$2.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_16.56.30__/www.multifoodwindsor.com-%E5%A4%A7%E7%99%BD%E5%85%94%E5%A5%B6%E7%B3%96-20.jpg,http://www.multifoodwindsor.com/ecommerce/white-rabbit-%E5%A4%A7%E7%99%BD%E5%85%94%E5%A5%B6%E7%B3%96.html,
FLAVORFUL SUNFLOWER SEEDS 洽洽多味瓜子,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-29_15.53.36___1/www.multifoodwindsor.com-6924187850705-20.jpg,"http://www.multifoodwindsor.com/ecommerce/seeds,%E7%93%9C%E5%AD%90.html",
MINGWU MILK PEANUT,CA$9.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mingwu_milk_peanut_320g_x_6/www.multifoodwindsor.com-%E5%90%8D%E5%B1%8B%E7%89%9B%E5%A5%B6%E8%8A%B1%E7%94%9F320g-x-6-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/mingwu-milk-peanut.html,
E.BEN SWEET OSMANTHUS PLUM DRINK 一本桂花乌梅汁,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.37.57__1/www.multifoodwindsor.com-4713105616859-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/e.ben-sweet-osmanthus-plum-drink-%E4%B8%80%E6%9C%AC%E6%A1%82%E8%8A%B1%E4%B9%8C%E6%A2%85%E6%B1%81.html,
PASSION FRUIT GREEN TEA 古道百香绿茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.33.55__1/www.multifoodwindsor.com-4710911020597-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/passion-fruit-green-tea-%E5%8F%A4%E9%81%93%E7%99%BE%E9%A6%99%E7%BB%BF%E8%8C%B6.html,
ITO EN MATCHA GREEN TEA 伊藤园京都宇治抹茶,CA$2.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.33.30__1/www.multifoodwindsor.com-3514301182-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ito-en-matcha-green-tea-%E4%BC%8A%E8%97%A4%E5%9B%AD%E4%BA%AC%E9%83%BD%E5%AE%87%E6%B2%BB%E6%8A%B9%E8%8C%B6.html,
OOLONG TEA 康师傅乌龙茗茶茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.38.18__1/www.multifoodwindsor.com-6921294392401-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/oolong-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E4%B9%8C%E9%BE%99%E8%8C%97%E8%8C%B6%E8%8C%B6.html,
ICE TEA 康师傅劲凉冰红茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.52__1/www.multifoodwindsor.com-6921294398342-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ice-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E5%8A%B2%E5%87%89%E5%86%B0%E7%BA%A2%E8%8C%B6.html,
ICE RED TEA 康师傅冰红茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.12__1/www.multifoodwindsor.com-6921294305012-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ice-red-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E5%86%B0%E7%BA%A2%E8%8C%B6.html,
ROCK SUGAR PEAR DRINK 康师傅冰糖雪梨,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.32__1/www.multifoodwindsor.com-6921294389463-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/rock-sugar-pear-drink-%E5%BA%B7%E5%B8%88%E5%82%85%E5%86%B0%E7%B3%96%E9%9B%AA%E6%A2%A8-500ml.html,
ORANG PEEL & PLUM TEA 康师傅陈皮酸梅汤,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.37.37__1/www.multifoodwindsor.com-6921294392685-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/orang-peel-plum-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E9%99%88%E7%9A%AE%E9%85%B8%E6%A2%85%E6%B1%A4.html,
GREEN TEA 康师傅绿茶 冰糖菊花味,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.34.59__1/www.multifoodwindsor.com-6921294355055-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/green-tee-%E5%BA%B7%E5%B8%88%E5%82%85%E7%BB%BF%E8%8C%B6-%E5%86%B0%E7%B3%96%E8%8F%8A%E8%8A%B1%E5%91%B3.html,
HONEY CITRON TEA 康师傅蜂蜜柚子,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.35.16__1/www.multifoodwindsor.com-6921294357639-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/honey-citron-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E8%9C%82%E8%9C%9C%E6%9F%9A%E5%AD%90.html,
E.BEN SWEET PLUM DRINK 一本酸梅汤,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.35.55__1/www.multifoodwindsor.com-4713105918588-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/e.ben-sweet-plum-drink-%E4%B8%80%E6%9C%AC%E9%85%B8%E6%A2%85%E6%B1%A4.html,
MINGWU MILK PEANUT,CA$9.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mingwu_milk_peanut_320g_x_6/www.multifoodwindsor.com-%E5%90%8D%E5%B1%8B%E7%89%9B%E5%A5%B6%E8%8A%B1%E7%94%9F320g-x-6-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/mingwu-milk-peanut.html,
E.BEN SWEET OSMANTHUS PLUM DRINK 一本桂花乌梅汁,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.37.57__1/www.multifoodwindsor.com-4713105616859-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/e.ben-sweet-osmanthus-plum-drink-%E4%B8%80%E6%9C%AC%E6%A1%82%E8%8A%B1%E4%B9%8C%E6%A2%85%E6%B1%81.html,
PASSION FRUIT GREEN TEA 古道百香绿茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.33.55__1/www.multifoodwindsor.com-4710911020597-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/passion-fruit-green-tea-%E5%8F%A4%E9%81%93%E7%99%BE%E9%A6%99%E7%BB%BF%E8%8C%B6.html,
ITO EN MATCHA GREEN TEA 伊藤园京都宇治抹茶,CA$2.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.33.30__1/www.multifoodwindsor.com-3514301182-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ito-en-matcha-green-tea-%E4%BC%8A%E8%97%A4%E5%9B%AD%E4%BA%AC%E9%83%BD%E5%AE%87%E6%B2%BB%E6%8A%B9%E8%8C%B6.html,
OOLONG TEA 康师傅乌龙茗茶茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.38.18__1/www.multifoodwindsor.com-6921294392401-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/oolong-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E4%B9%8C%E9%BE%99%E8%8C%97%E8%8C%B6%E8%8C%B6.html,
ICE TEA 康师傅劲凉冰红茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.52__1/www.multifoodwindsor.com-6921294398342-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ice-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E5%8A%B2%E5%87%89%E5%86%B0%E7%BA%A2%E8%8C%B6.html,
ICE RED TEA 康师傅冰红茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.12__1/www.multifoodwindsor.com-6921294305012-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ice-red-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E5%86%B0%E7%BA%A2%E8%8C%B6.html,
ROCK SUGAR PEAR DRINK 康师傅冰糖雪梨,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.36.32__1/www.multifoodwindsor.com-6921294389463-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/rock-sugar-pear-drink-%E5%BA%B7%E5%B8%88%E5%82%85%E5%86%B0%E7%B3%96%E9%9B%AA%E6%A2%A8-500ml.html,
ORANG PEEL & PLUM TEA 康师傅陈皮酸梅汤,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.37.37__1/www.multifoodwindsor.com-6921294392685-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/orang-peel-plum-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E9%99%88%E7%9A%AE%E9%85%B8%E6%A2%85%E6%B1%A4.html,
GREEN TEA 康师傅绿茶 冰糖菊花味,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.34.59__1/www.multifoodwindsor.com-6921294355055-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/green-tee-%E5%BA%B7%E5%B8%88%E5%82%85%E7%BB%BF%E8%8C%B6-%E5%86%B0%E7%B3%96%E8%8F%8A%E8%8A%B1%E5%91%B3.html,
HONEY CITRON TEA 康师傅蜂蜜柚子,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.35.16__1/www.multifoodwindsor.com-6921294357639-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/honey-citron-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E8%9C%82%E8%9C%9C%E6%9F%9A%E5%AD%90.html,
E.BEN SWEET PLUM DRINK 一本酸梅汤,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.35.55__1/www.multifoodwindsor.com-4713105918588-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/e.ben-sweet-plum-drink-%E4%B8%80%E6%9C%AC%E9%85%B8%E6%A2%85%E6%B1%A4.html,
GRAPE JUICE 葡萄果汁,CA$1.39,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.39.03__1/www.multifoodwindsor.com-4710873700230-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/grape-juice-%E8%91%A1%E8%90%84%E6%9E%9C%E6%B1%81.html,
MILK PEANUT SOUP 牛奶花生,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.41.03__1/www.multifoodwindsor.com-4710873400277-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/milk-peanut-soup-%E7%89%9B%E5%A5%B6%E8%8A%B1%E7%94%9F.html,
VITA SOY DRINK 2 OF 3,CA$9.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/v/i/vita_soy_drink_2_of_3_3_2_1/www.multifoodwindsor.com-%E7%BB%B4%E4%BB%96%E8%B1%86%E5%A5%B6%E7%B3%BB%E5%88%97-3%E9%9A%8F%E6%9C%BA%E9%80%892-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/vita-soy-drink-2-of-3.html,
INSTANT HONEYED GINGER DRINK 蜂蜜畺晶360G,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/a/n/ann_instant_honeyed_ginger_drink_360g__/www.multifoodwindsor.com-6924378320680-20.png,http://www.multifoodwindsor.com/ecommerce/instant-honeyed-ginger-drink-%E8%9C%82%E8%9C%9C%E7%95%BA%E6%99%B6360g.html,
桂花酸梅汤饮料 300ML,CA$2.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.45.20__1/www.multifoodwindsor.com-%E6%A1%82%E8%8A%B1%E9%85%B8%E6%A2%85%E6%B1%A4%E9%A5%AE%E6%96%99-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E6%A1%82%E8%8A%B1%E9%85%B8%E6%A2%85%E6%B1%A4%E9%A5%AE%E6%96%99.html,
HONEY WHITE GOURD DRINK 蜂蜜冬瓜茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.39.23__1/www.multifoodwindsor.com-4710154037284-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/honey-white-gourd-drink-%E8%9C%82%E8%9C%9C%E5%86%AC%E7%93%9C%E8%8C%B6.html,
PEANUT SOUP WITH MILK牛奶花生,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.43.28__1/www.multifoodwindsor.com-4710487011289-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/peanut-soup-with-milk%E7%89%9B%E5%A5%B6%E8%8A%B1%E7%94%9F.html,
果仁核桃,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.45.02__1/www.multifoodwindsor.com-6901808112404-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E6%9E%9C%E4%BB%81%E6%A0%B8%E6%A1%83.html,
PEARL MILK TEA 珍珠奶茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.43.03__1/www.multifoodwindsor.com-02703520194-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/pearl-1.html,
PEARL SOYBEAN DRINK 珍珠豆奶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.39.47__1/www.multifoodwindsor.com-02703520192-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/pearl-soybean-drink-%E7%8F%8D%E7%8F%A0%E8%B1%86%E5%A5%B6.html,
GUILINGGAO 250G,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.44.20-1__1/www.multifoodwindsor.com-%E9%BE%9F%E8%8B%93%E8%86%8F-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/guilinggao-%E9%BE%9F%E8%8B%93%E8%86%8F.html,
PEARL MILK TEA 珍珠奶茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.42.23__1/www.multifoodwindsor.com-02703520077-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/pearl-milk-tea-%E7%8F%8D%E7%8F%A0%E5%A5%B6%E8%8C%B6.html,
GREEN TEA 康师傅绿茶,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-14_12.35.33__1/www.multifoodwindsor.com-6921294305166-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/green-tea-%E5%BA%B7%E5%B8%88%E5%82%85%E7%BB%BF%E8%8C%B6.html,
COCONUT MILK DRINK 天然椰奶,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-13_16.25.50__/www.multifoodwindsor.com-4710336103127-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/coconut-milk-drink-%E5%A4%A9%E7%84%B6%E6%A4%B0%E5%A5%B6.html,
VITA 维他 MANGO DRINK 芒果汁 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.17.38__/www.multifoodwindsor.com-06195400011-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/juice,%E6%9E%9C%E6%B1%81-2.html",
VITA CHRYSANTHEMUM TEA DRINK LESS SUGAR 250MLX6PKGS 1.5L,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.16.59__/www.multifoodwindsor.com-%E7%BB%B4%E4%BB%96-%E5%B0%91%E7%B3%96%E8%8F%8A%E8%8A%B1%E8%8C%B6%E9%A5%AE%E5%93%81-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/tea,drink.html",
VITASOY 维他奶 LOW SATURATED FAT-CHOLESTEROL FREE-LACTOSE FREE MALT SOY DRINK 豆奶 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.16.41__/www.multifoodwindsor.com-06195400006-20.jpg,"http://www.multifoodwindsor.com/ecommerce/milk,%E5%A5%B6,tea,%E8%8C%B6.html",
VITA 维他 HONEY CHRYSANTHEMUM TEA DRINK 蜜糖菊花茶饮品 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.15.59__/www.multifoodwindsor.com-4891028164463-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/milk,%E5%A5%B6-2.html",
VITA 维他 CHRYSANTHEMUM TEA DRINK 菊花茶饮品 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.16.15__/www.multifoodwindsor.com-06195400008-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/milk,%E5%A5%B6.html",
VITASOY LOW SATURATED FAT-CHOLESTEROL FREE-LACTOSE FREE SOY DRINK 250MLX6PKGS,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.18.23__/www.multifoodwindsor.com-%E7%BB%B4%E4%BB%96%E5%A5%B6%E8%B1%86%E5%A5%B6-20.jpg,"http://www.multifoodwindsor.com/ecommerce/milk,%E5%A5%B6-2.html",
VITASOY 维他奶 LESS SUGAR SOY DRINK 豆奶 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.17.54__/www.multifoodwindsor.com-06195420072-20.jpg,http://www.multifoodwindsor.com/ecommerce/milk-2280.html,
VITASOY 维他奶 BLACK SOY DRINK 250MLX6PKGS 1.5L,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_18.18.08__/www.multifoodwindsor.com-4891028707233-20.jpg,"http://www.multifoodwindsor.com/ecommerce/milk,%E5%A5%B6.html",
GREEN TEA 统一绿茶,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_11.36.53__1/www.multifoodwindsor.com-6925303721671-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/juice,%E6%9E%9C%E6%B1%81-1.html",
ICE TEA 统一冰红茶,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-10_11.37.31__1/www.multifoodwindsor.com-6925303721688-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/juice,%E6%9E%9C%E6%B1%81.html",
