Name,Store,Category,Price,Image URL,Product URL,Description
Lactose Free 2% Partly Skimmed Ultrafiltered Milk,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/21128369/b3/en/front/21128369_front_a06_@2.png,https://www.zehrs.ca/lactose-free-2-partly-skimmed-ultrafiltered-milk/p/21128369_EA,"An incredibly delicious and nutritious way to help get you through your busy day, Fairlife is a lactose-free ultrafiltered skim milk with 50% more protein and 50% less sugar than regular milk.Fairlife nutrient-rich milk is made possible with our patented cold-filtration process. This process was inspired by the same process that removes impurities from water. Fairlife milk flows through soft filters to concentrate its goodness like protein while filtering out much of the natural sugar. That allows us to bottle only delicious, nutrient-rich ultrafiltered milk to help you fuel your busy life. Enjoy! fairlife® 2% Ultrafiltered Partly Skimmed Milk has less sugar and more protein than regular milk 50% less sugar and 50% more protein than regular milk 1.5 L Bottle, 13g of protein per serving Proudly made with 100% Canadian Milk Lactose-free with a source of 9 essential nutrients Product Number: 21128369_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Chocolate Lactose Free 2% Partly Skimmed Ultrafiltered Milk,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/21128371/b3/en/front/21128371_front_a06_@2.png,https://www.zehrs.ca/chocolate-lactose-free-2-partly-skimmed-ultrafilte/p/21128371_EA,"A delicious and nutritious drink you can feel good about, Fairlife chocolate ultrafiltered partly skimmed milk is lactose-free with 50% more protein and 50% less sugar than regular chocolate milk. Fairlife nutrient-rich milk is made possible with our patented cold-filtration process. This process was inspired by the same process that removes impurities from water. Fairlife milk flows through soft filters to concentrate its goodness like protein while filtering out much of the natural sugar. That allows us to bottle only delicious, nutrient-rich ultrafiltered milk to help you fuel your busy life. Enjoy! fairlife® 2% Chocolate Ultrafiltered Partly Skimmed Milk has less sugar and more protein than regular milk 50% less sugar and 50% more protein than chocolate milk 1.5L bottle, 13g of protein per serving Proudly made with 100% Canadian Milk Lactose-free with a source of 9 essential nutrients Product Number: 21128371_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"French Vanilla Flavoured Coffee Creamer, 63 Servings",Zehrs,Dairy & Eggs,7.49,https://assets.shop.loblaws.ca/products/20895480002/b3/en/front/20895480002_front_a06_@2.png,https://www.zehrs.ca/french-vanilla-flavoured-coffee-creamer-63-serving/p/20895480002_EA,"Smooth, creamy vanilla flavour inspired by the rich, French style of ice cream. A little French vanilla in your cup helps you ease into a smoother, dreamier state of mind. Create a cup of coffee that sweeps you off your feet. Welcome to the #CreamerNation – Expect to be Delighted Only 35 calories per 15ml serving International Delight coffee creamer products are gluten-free and caffeine free Cholesterol and lactose free Crafted for coffee Product Number: 20895480002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Lactose Free 1% Dairy Product,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/20077874003/b3/en/front/20077874003_front_a06_@2.png,https://www.zehrs.ca/lactose-free-1-dairy-product/p/20077874003_EA,"Through our unique process, we can preserve the deliciously pure taste of fresh milk in every glass of our products, while removing the lactose that can cause you discomfort. So you can once again benefit from an excellent source of calcium, vitamin D and protein, plus a source of vitamin A. That’s everything you need to maintain a well-balanced diet. Product Number: 20077874003_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Lactose Free Homogenized Milk,Zehrs,Dairy & Eggs,7.19,https://assets.shop.loblaws.ca/products/20838388/b3/en/front/20838388_front_a06_@2.png,https://www.zehrs.ca/lactose-free-homogenized-milk/p/20838388_EA,"Through our unique process, we can preserve the deliciously pure taste of fresh milk in every glass of our products, while removing the lactose that can cause you discomfort. So you can once again benefit from an excellent source of calcium, vitamin D and protein, plus a source of vitamin A. That’s everything you need to maintain a well-balanced diet. Product Number: 20838388_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Hazelnut Flavoured Coffee Creamer, 63 Servings",Zehrs,Dairy & Eggs,7.49,https://assets.shop.loblaws.ca/products/20895480003/b3/en/front/20895480003_front_a06_@2.png,https://www.zehrs.ca/hazelnut-flavoured-coffee-creamer-63-servings/p/20895480003_EA,"This creamy blend brings home the rich flavour of hazelnuts. Warm, nutty, decadent, and a natural complement to any coffee. Enjoy a sweet, light moment of indulgence. Welcome to the #CreamerNation – Expect to be Delighted Only 35 calories per 15ml serving International Delight coffee creamer products are gluten-free and caffeine free Cholesterol and lactose free Crafted for coffee Product Number: 20895480003_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Lactose Free Skim Ultrafiltered Milk,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/21128364/b3/en/front/21128364_front_a06_@2.png,https://www.zehrs.ca/lactose-free-skim-ultrafiltered-milk/p/21128364_EA,"An incredibly delicious and nutritious way to help get you through your busy day, Fairlife is a lactose-free 2% ultrafiltered partly skimmed milk with 50% more protein and 50% less sugar than regular milk.Fairlife nutrient-rich milk is made possible with our patented cold-filtration process. This process was inspired by the same process that removes impurities from water. Fairlife milk flows through soft filters to concentrate its goodness like protein while filtering out much of the natural sugar. That allows us to bottle only delicious, nutrient-rich ultrafiltered milk to help you fuel your busy life. Enjoy! fairlife® Skim Ultrafiltered milk has less sugar and more protein than regular milk 50% less sugar and 50% more protein than regular milk 1.5 L Bottle, 14g of protein per serving Proudly made with 100% Canadian Milk Lactose-free with a source of 9 essential nutrients Product Number: 21128364_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Milk 1% Bottle,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/21358817/b3/en/front/21358817_front_a06_@2.png,https://www.zehrs.ca/milk-1-bottle/p/21358817_EA,"fairlife 1% Partly Skimmed Ultrafiltered Milk - 50% more protein, 50% less sugar, lactose free and a source of 9 essential nutrients fairlife 1% partly skimmed ultrafiltered milk has 50% more protein and 50% less sugar than regular 1% milk. Incredibly delicious, lactose free and a source of 9 essential nutirients. Benefits: 14g protein, 6g sugar, 100 calories per 250mL. Like all milk in Canada, fairlife is free of artificial growth hormones. 50% less sugar and 50% more protein than regular milk 1.5L Bottle, 14g of protein per serving Proudly made with 100% Canadian Milk Lactose-free with a source of 9 essential nutrients Product Number: 21358817_EA DISCLAIMER"
Lactose Free Whole Ultrafiltered Milk,Zehrs,Dairy & Eggs,7.09,https://assets.shop.loblaws.ca/products/21128348/b3/en/front/21128348_front_a06_@2.png,https://www.zehrs.ca/lactose-free-whole-ultrafiltered-milk/p/21128348_EA,"An incredibly delicious and nutritious way to help get you through your busy day, Fairlife is a lactose-free ultrafiltered whole milk with 50% more protein and 50% less sugar than regular milk. Fairlife nutrient-rich milk is made possible with our patented cold-filtration process. This process was inspired by the same process that removes impurities from water. Fairlife milk flows through soft filters to concentrate its goodness like protein while filtering out much of the natural sugar. That allows us to bottle only delicious, nutrient-rich ultrafiltered milk to help you fuel your busy life. Enjoy! fairlife® Whole Ultrafiltered Milk has less sugar and more protein than regular milk 50% less sugar and 50% more protein than regular milk 1.5L Bottle, 14g of protein per serving Proudly made with 100% Canadian Milk Lactose-free with a source of 9 essential nutrients Product Number: 21128348_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Partly Skimmed Milk 2% MF,Zehrs,Dairy & Eggs,6.09,https://assets.shop.loblaws.ca/products/20188873/b3/en/front/20188873_front_a06_@2.png,https://www.zehrs.ca/partly-skimmed-milk-2-mf/p/20188873_EA,"Rich in nutrients, milk has been a food staple for centuries. Used in cooking, baking or simply as a wholesome beverage, Milk is a great way to get calcium and protein into your diet. Whole milk contains at least 3.25% milk fat. When a portion of the milk’s fat is removed, it becomes partly skimmed milk, such as 2% milk and 1% milk, depending on the quantity removed. Skim milk is virtually fat-free, with only 0.1% fat. Product Number: 20188873_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Reduced Sugar French Vanilla Coffee Creamer,Zehrs,Dairy & Eggs,7.49,https://assets.shop.loblaws.ca/products/21071278/b3/en/front/21071278_front_a06_@2.png,https://www.zehrs.ca/reduced-sugar-french-vanilla-coffee-creamer/p/21071278_EA,"Enjoy that same creamy vanilla treat you love, but with less sugar than the original version. A little French vanilla in your cup helps you ease into a smoother, dreamier state of mind. Create a lighter cup of coffee that sweeps you off your feet with International Delight coffee whitener. Welcome to the #CreamerNation – Expect to be Delighted Only 20 calories per 15ml serving International Delight coffee creamer products are gluten-free and caffeine free Cholesterol and lactose free Crafted for coffee Product Number: 21071278_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Caramel Macchiato Coffee Creamer,",Zehrs,Dairy & Eggs,7.49,https://assets.shop.loblaws.ca/products/21439782/b3/en/front/21439782_front_a06_@2.png,https://www.zehrs.ca/caramel-macchiato-coffee-creamer/p/21439782_EA,"Splash, swirl, and sip your way to a better day! With our delicious International Delight Caramel Macchiato creamer, you can bring your favorite café experience home with you using just two simple ingredients: your everyday cup of coffee, and our oh-so-tasty creamer. Sweet and toasty with a hint of velvety richness, all you need is a dash or two of this International Delight creamy coffee companion to transform your classic morning brew into a gourmet drink. No matter the reason or season, it’s always a good time for a homemade sip of Caramel Macchiato! Welcome to the #CreamerNation – Expect to be Delighted Only 35 calories per 15ml serving International Delight coffee creamer products are gluten-free and caffeine free Cholesterol and lactose free Crafted for coffee Product Number: 21439782_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Trutaste Lactose Free 2% Milk,Zehrs,Dairy & Eggs,4.69,https://assets.shop.loblaws.ca/products/20025432002/b3/en/front/20025432002_front_a06_@2.png,https://www.zehrs.ca/trutaste-lactose-free-2-milk/p/20025432002_EA,Lactose Free Milk is the same as regular milk but has added lactase to help break down the lactose. Product Number: 20025432002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Fine-filtered 10% Half & Half Cream,Zehrs,Dairy & Eggs,5.37,https://assets.shop.loblaws.ca/products/21241447/b3/en/front/21241447_front_a06_@2.png,https://www.zehrs.ca/fine-filtered-10-half-half-cream/p/21241447_EA,100% naturally sourced with no stabilizers. Our new 10% half and half cream has only two ingredients: fine-filtered milk and cream. Pure and simple. Product Number: 21241447_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Coffee Mate Liquid French Vanilla Value Size,Zehrs,Dairy & Eggs,9.99,https://assets.shop.loblaws.ca/products/21034225/b3/en/front/21034225_front_a06_@2.png,https://www.zehrs.ca/coffee-mate-liquid-french-vanilla-value-size/p/21034225_EA,"Transform your coffee with the delicious, creamy flavour of COFFEE-MATE Liquid French Vanilla (1.89 L). Tried and true, just a dash of the classic French Vanilla flavour will make an irresistibly rich and creamy cup. Not only delicious, our coffee enhancer is also always lactose-free and cholesterol-free. A delicious, French Vanilla flavoured coffee enhancer A single tablespoon will transform your coffee into a rich and delicious treat Classic vanilla taste that’s perfect in the morning, in the evening, or anytime! Lactose-free and Cholesterol free This extra-value, coffee-lover’s format includes even more of the French Vanilla flavour you crave. Product Number: 21034225_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Milk Lactose Free 1% Partly Skimmed,Zehrs,Dairy & Eggs,6.49,https://assets.shop.loblaws.ca/products/21441484/b3/en/front/21441484_front_a06_@2.png,https://www.zehrs.ca/milk-lactose-free-1-partly-skimmed/p/21441484_EA,Product Number: 21441484_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Chocolate Milk,Zehrs,Dairy & Eggs,2.1,https://assets.shop.loblaws.ca/products/20773564/b3/en/front/20773564_front_a06_@2.png,https://www.zehrs.ca/chocolate-milk/p/20773564_EA,1% Chocolate milk fortified with Vitamins A and D Product Number: 20773564_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Flavoured Milk, Chocolate",Zehrs,Dairy & Eggs,2.69,https://assets.shop.loblaws.ca/products/20773609/b3/en/front/20773609_front_a06_@2.png,https://www.zehrs.ca/flavoured-milk-chocolate/p/20773609_EA,"A rich, sweet chocolate flavoured milk. U.H.T. pasteurized.COR kosher.Vitamins A & D added.An excellent source of calcium Product Number: 20773609_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Coffee Mate Double Double-Mate Liquid Coffee Enhancer Value Size,Zehrs,Dairy & Eggs,9.99,https://assets.shop.loblaws.ca/products/21183053/b3/en/front/21183053_front_a06_@2.png,https://www.zehrs.ca/coffee-mate-double-double-mate-liquid-coffee-enhan/p/21183053_EA,"Enhance your coffee with the delicious, creamy flavour of COFFEE-MATE Double Double-mate Liquid Coffee Enhancer (1.89 L). A true Canadian classic, each dash adds the delightful taste of two creams and two sugars – all while being lactose-free and cholesterol-free. It’s rich, smooth flavour will perfect your coffee with just 1 tablespoon (15 ml). Fall in love with COFFEE-MATE’s smooth & rich taste! Whether starting your day or taking a moment to recharge, the rich, creamy taste of COFFEE-MATE Double Double-mate is the perfect way to wake up your cup. Lactose-free and Cholesterol-free coffee enhancer that adds a dash of double-double delight to your cup All it takes is a single tablespoon of COFFEE-MATE Double Double-mate liquid coffee enhancer to transform your coffee into a rich and luscious treat New larger sized bottle for when you need more double-double for your dollar 1 tablespoon (15 ml) is low in saturated fat and contains 35 calories Easily recyclable, simply dispose of label then recycle container and cap Product Number: 21183053_EA DISCLAIMER"
Ultrafiltered Skim Milk 0% M.F.,Zehrs,Dairy & Eggs,4.99,https://assets.shop.loblaws.ca/products/21163396/b3/en/front/21163396_front_a06_@2.png,https://www.zehrs.ca/ultrafiltered-skim-milk-0-m-f/p/21163396_EA,Ultrafiltered skim milk Product Number: 21163396_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Chocolate Milk Partly Skimmed Grass Fed Organic 2 % M.F.,Zehrs,Dairy & Eggs,6.49,https://assets.shop.loblaws.ca/products/21108395/b3/en/front/21108395_front_a06_@2.png,https://www.zehrs.ca/chocolate-milk-partly-skimmed-grass-fed-organic-2/p/21108395_EA,Organic Grass Fed Chocolate Milk Product Number: 21108395_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Grass Fed 2% Milk,Zehrs,Dairy & Eggs,6.79,https://assets.shop.loblaws.ca/products/20835553001/b3/en/front/20835553001_front_a06_@2.png,https://www.zehrs.ca/grass-fed-2-milk/p/20835553001_EA,"Rich in nutrients, milk has been a food staple for centuries. Used in cooking, baking or simply as a wholesome beverage, Milk is a great way to get calcium and protein into your diet. Whole milk contains at least 3.25% milk fat. When a portion of the milk’s fat is removed, it becomes partly skimmed milk, such as 2% milk and 1% milk, depending on the quantity removed. Skim milk is virtually fat-free, with only 0.1% fat. Product Number: 20835553001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Caramel Macchiato Cold Foam,Zehrs,Dairy & Eggs,7.29,https://assets.shop.loblaws.ca/products/21590944/b3/en/front/21590944_front_a06_@2.png,https://www.zehrs.ca/caramel-macchiato-cold-foam/p/21590944_EA,"Experience barista skills in a can with our Caramel Macchiato sweet cream cold foam. Effortlessly elevate your morning coffee, enjoying a creamy texture at the bottom and a delightful foamy topper. Create your own authentic coffee shop-style beverage in seconds with this versatile foam, which works wonders for both hot and cold coffee. Easy to use, simply shake and pour for a bold French vanilla flavour. With just one can, create at least 15 coffee-shop beverages, bringing the café experience to your home with every sip. Embrace the convenience of our Caramel Macchiato Cold Foam without compromising on its luxurious taste and texture. Cold Foam At least 15 coffee-shop beverages with 1 product Barista experience at home Creamy Texture Delightful Foamy Topper Product Number: 21590944_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
